#nodeID	final
YLR113W	0.5045362289791271
YDL140C	0.005979338566285643
YBR182C	0.005748158020244078
YBL103C	0.005348194907131967
YDR448W	0.0052022868477741456
YMR037C	0.005104801319328697
YGL158W	0.005085327173893648
YPR019W	0.005051241154246477
YER118C	0.005048164690107355
YMR172W	0.00496085992391119
YLL043W	0.004946428936607039
YCL032W	0.004935876678933374
Repressed_.....sP....._No_Phenotype_Exists	0.004927669807618414
YLR055C	0.0049128833726578905
YLR103C	0.004894404095874944
YOR061W	0.004786973703227281
YJL072C	0.004786599655519317
YIL126W	0.0047858003708280295
YLR138W	0.004749539439738961
YCL061C	0.004711791919703634
YIL035C	0.004702424199326907
YOL148C	0.004693671792360835
YOR039W	0.004673905918261341
YDR392W	0.004662802973671273
YPR175W	0.004661868588617936
YPL254W	0.00463765597008914
YNL167C	0.004617994412017644
YGL043W	0.004578644481299657
YER022W	0.004554087913708151
YLR248W	0.004553184568369057
YGR218W	0.004543849638945354
YDL159W	0.004540866799884286
YGR097W	0.004519237603203455
YDL108W	0.004451593293854692
YLR079W	0.004435963773137797
YDR168W	0.004426530603620637
YMR276W	0.004380938098427141
YOL123W	0.004375422690453539
YJR132W	0.004371262341896721
YNL330C	0.004368020105217715
Induced_.....sP....._pde2_Induced_Defective	0.004364633021884376
YPR115W	0.004336758209349268
YOL067C	0.004323767283020414
YDR303C	0.004316662796129627
YNL236W	0.004310663196423706
YHR205W	0.004305013265083331
YOR208W	0.004303164295514928
YDL017W	0.004299535309947027
YOL072W	0.004295102036992584
YBR279W	0.004283498057286051
YIR006C	0.004266572841372829
YML127W	0.0042652544425594435
Repressed_..R..s......_pde2_Repressed_Amplified	0.004264111932974035
YER151C	0.00426344820938444
YGR063C	0.004247038218765396
YKL081W	0.004222044508012501
YOR198C	0.004220981429151049
YKL101W	0.004204561647870948
YGR159C	0.004199679775905095
YAR010C	0.004169904619947517
YER075C	0.004136739994122822
YJL093C	0.004136739994122822
YPL082C	0.0016673239635106303
YDR099W	0.0014113027219896733
YBR010W	0.0013923602171869067
YBR160W	0.0013728212003156007
YER148W	0.0012025061628226253
YOL082W	0.0011939265415843372
YML132W	0.0011885818385520823
YBR112C	0.00117234835939877
YCR084C	0.0011320287204982715
YNL031C	0.00102276183906369
YBR009C	0.0009699549031127825
YHR030C	0.0009686673023339359
YHR099W	0.0009649522692803738
YOL051W	0.0009339262383000713
YOL108C	0.0009231915939527916
YGR252W	0.0009209251125457863
YFL023W	0.0009162755570870764
YDR216W	0.0008863235472823251
YLL039C	0.0008671559417303248
YNL030W	0.0008637374339607747
YEL032W	0.0008594936020902134
YBL023C	0.0008493691589312643
YBL016W	0.0008458254219899229
YBR081C	0.0008389655680860891
YGL201C	0.0008195422942561413
YDR145W	0.0007930492024475783
YKL062W	0.0007378672409283879
YDR176W	0.0007337689918509174
YJL128C	0.0007325885684939033
YAL003W	0.0007169919750868925
YGL019W	0.0007108770821203801
YIL053W	0.0007080562995680893
YER062C	0.0007036976142838198
YDR489W	0.0006943285043522641
YGL112C	0.0006823619231378273
YER164W	0.0006818708152384811
YBR198C	0.000670047667196802
YPL153C	0.0006602709614907226
YDR510W	0.000655723532290634
YDR013W	0.0006509026671243819
YIL021W	0.0006469889607690758
YMR236W	0.0006421483314911342
YMR223W	0.0006395588410275893
YDR167W	0.000637365308431065
YKR048C	0.0006343165741641063
YML010W	0.0006338252401888447
YEL009C	0.0006111615659117602
YLR257W	0.0006088885817950763
YPL042C	0.0006071416061640278
YBR202W	0.0006002619187575546
YPL047W	0.0005919991512748718
YLR274W	0.0005912011056529114
YDR283C	0.0005762118064008221
YOL041C	0.0005749134753016708
YPL248C	0.00056838131006138
YOR290C	0.0005585509913478223
YPR135W	0.0005582657471437709
YOR151C	0.0005579221319923624
YDR477W	0.000556172494767835
YGR104C	0.0005553640344781937
Repressed_..RR.s......_No_Phenotype_Exists	0.000551159439584516
YPL204W	0.00055024467845389
YLR357W	0.0005499633036303335
YGR056W	0.000545915554082093
YBL085W	0.0005458392207751254
YFR037C	0.0005362513888283643
YGL207W	0.0005349816478306239
YGR274C	0.0005106314290793287
YBR111WA	0.0005059548820455996
YGL120C	0.0005029280344164822
YEL037C	0.0004948979447253117
YJL092W	0.000487596384190417
YGR270W	0.00048452506632843615
YHL032C	0.00047724551850701424
YPR106W	0.00046748871417596463
YNL207W	0.00046647188210132345
YPR119W	0.00046282342303450967
YNL262W	0.0004602387292472654
YFR028C	0.00045983403956625755
YAR007C	0.00045929183644373753
YPL093W	0.00044915834264019666
YNL273W	0.0004389728368906438
YLR071C	0.00043026365256146494
YIL150C	0.00042984499942936324
YOL016C	0.00042778013491238893
YOR119C	0.0004251264348743742
YGR005C	0.0004162039686034801
Induced_.....sP....._No_Phenotype_Exists	0.00041263092881166694
YNL124W	0.00041170482566777936
YOL146W	0.00040920608509184884
YER012W	0.0004069704999048186
YKL145W	0.00039869368722951395
YER177W	0.00039601729938556216
YPL089C	0.00039282480470950645
YGR040W	0.00038890591040581204
YHR104W	0.000388285253807003
YOL006C	0.0003826098956081992
YOL005C	0.00038062888103971844
YLR096W	0.0003682145232561025
YMR104C	0.0003663248511716545
YDR224C	0.0003655972852725589
YDR368W	0.00036280672032425643
YNL136W	0.0003605711394933586
YKL014C	0.0003552107053012196
YCL028W	0.00034973883934340423
YDR169C	0.00034938752028059264
YBR193C	0.00034896220081545527
YNL102W	0.0003479025198419615
YDR507C	0.000347146409259067
YCL010C	0.00034705927553001876
YDL155W	0.0003469782389371662
YKL108W	0.000346258184850056
YGL084C	0.0003454055865559525
YLR362W	0.0003453497851359715
YDR536W	0.0003448328279589548
YPL189W	0.0003444377579284965
YJL080C	0.0003440681079705118
YDR103W	0.00034318714408928337
YPR010C	0.0003430042116992857
YER165W	0.00034153405812015094
YPL181W	0.0003403292910492297
YGL066W	0.0003391115148338668
YLR293C	0.00033651528185930484
YGL073W	0.0003363102719529876
YGL025C	0.0003343669772253682
YNL189W	0.000332691196709403
YJL010C	0.0003321767264851865
YDR159W	0.00033149605721090065
YLR430W	0.0003310635683222258
YAL005C	0.00032822051256789584
YNR010W	0.0003255669373260031
YMR033W	0.00032525769502792147
YDR389W	0.00032073791476729206
YGL070C	0.00031761511985862036
YDR121W	0.0003143131873044641
YOL135C	0.0003118412389587337
YDL042C	0.00031151786889115416
YMR048W	0.0003114404349904401
YPL129W	0.0003112730891310747
YIL084C	0.00030908502711042514
YDR225W	0.0003052190614317054
YPR086W	0.00030469490752276055
YJR066W	0.0003046000753465271
YJL176C	0.0003026163815758215
YDR432W	0.0003017810922304384
YDR443C	0.0003014657495229846
YML069W	0.0003001165435039858
YJL057C	0.000299792299749948
YMR091C	0.0002995317232011582
YLR229C	0.00029941774200953705
YBR072W	0.00029613756428792436
YDR247W	0.000292363433373075
YAL021C	0.0002919399038936923
YDR356W	0.0002898185450197474
YOL004W	0.00028915853620169
YBR173C	0.00028785437154328283
YOR257W	0.0002876317765815098
YDR365C	0.0002827105082472192
YIL115C	0.0002819516843667893
YBL003C	0.0002795776912068254
YER133W	0.00027804773188319317
YOR181W	0.0002766303927438972
YHR056C	0.00027573194976970514
YOR098C	0.0002756157113775253
YDL028C	0.0002745469505219967
YOR043W	0.00027440547153785295
Repressed_..R..s......_No_Phenotype_Exists	0.00026972862140650677
YDR052C	0.0002694810971084922
YGL113W	0.0002684204758262717
YDR363WA	0.0002674246463869507
YER059W	0.00026716090015970763
YIL038C	0.0002667851260172752
YNL183C	0.00026677604023488095
YMR049C	0.00026517042651970753
YNL307C	0.00026329987256258104
YDL084W	0.0002624119160207022
YML092C	0.00026104192960914216
YFR004W	0.0002608458364125441
YOL012C	0.00026064843838163464
YBR130C	0.0002605806008654107
YGR109C	0.00026000471694242674
YNL025C	0.00025975155108590923
YNL201C	0.0002586860008140119
YNR031C	0.0002577179173765324
YMR001C	0.00025691389534332194
YDR122W	0.0002568595347219161
YMR016C	0.0002564372067087767
YNL161W	0.0002562985576513182
YBL008W	0.00025616496344059127
YPL240C	0.0002551099397452669
YOR174W	0.0002549343575869878
YMR005W	0.0002546487149593958
YDR135C	0.0002544495724582548
YCR020WB	0.0002538343182179676
YKL117W	0.0002529266387495907
YHR041C	0.0002524592681356864
YDL165W	0.000252442882761907
YNL222W	0.0002523542418723851
YPR072W	0.0002509797575216707
YJL090C	0.0002509128072837634
YLR399C	0.0002504448886480309
YBL046W	0.00024985823360020807
YIL106W	0.0002492195257652483
Induced_..K..s......_No_Phenotype_Exists	0.00024688913902507615
YLL021W	0.00024432878982836876
YLR178C	0.00024410289853504723
YFR034C	0.00024374712522854032
YKL198C	0.0002433063864390671
YOR209C	0.0002432407424998786
YHR200W	0.00024306741558457638
YNR023W	0.0002420551978622983
YLR418C	0.00024155627472012813
YMR117C	0.00024123385311274282
YOL100W	0.00024007484861890028
YHR082C	0.000239696631888985
YBR109C	0.0002389377280269594
YGR108W	0.00023864672024377867
YDR439W	0.00023838241568445532
YBR060C	0.00023805042413622122
YHR186C	0.00023635345646139209
YPR093C	0.00023583963657061735
YLR335W	0.00023521765981101748
YOR341W	0.00023519259419349194
YGL151W	0.00023324164090699073
Induced_..K..s......_hog1_Induced_Defective	0.00023260655844249982
YLR223C	0.00023211653855782495
YNL027W	0.0002305651672236308
YLR210W	0.00022898484651275725
YOL081W	0.00022854213811568765
YGR103W	0.00022841717401897446
YBR200W	0.00022625358418010814
YJR032W	0.00022560652615236362
YPR165W	0.0002255129650581136
YBL002W	0.0002243855910417851
YNL243W	0.0002242512034933911
Induced_..S..s......_No_Phenotype_Exists	0.00022416613533837515
YML065W	0.00022400916439341612
YOR212W	0.0002208299303308267
YOR123C	0.00022020126999141229
YMR116C	0.00021881916271010118
YDR146C	0.00021823875857858086
YNL076W	0.00021788613318043408
YKL130C	0.0002154070105997314
YLR006C	0.0002153984026732583
YBL007C	0.00021440496159340157
YOR117W	0.00021421726039541966
YBR154C	0.00021308292008536005
YPL255W	0.0002119657607022348
YHR088W	0.0002109392267173374
YNL006W	0.00021092938451611694
YML091C	0.0002103661439617578
YMR186W	0.00020953474135657787
YGR052W	0.0002088590409973747
YLR249W	0.0002085896827811337
YDR227W	0.00020820514939172088
YGR140W	0.00020758498795177675
YDL126C	0.00020730091604850197
YNL265C	0.00020619445810894494
YJL106W	0.00020553037090415775
YAL041W	0.0002052687920616551
YNL299W	0.00020471657401235533
YER103W	0.00020439835634569896
YPL203W	0.00020402682179662533
YJL076W	0.00020294694014125222
YBR059C	0.00020256545475219113
YGL048C	0.00020191444153201034
YPR075C	0.00020097077119163534
YKL068W	0.00020020081081188867
YBR278W	0.00019943982735101668
YBR274W	0.00019943825728537207
YLL004W	0.00019788118825543564
YJR093C	0.0001976356267622815
YLR345W	0.00019703569893456027
YPL209C	0.00019675133367237833
YGL035C	0.00019601979677939156
YPR056W	0.00019487265970430376
YIL118W	0.00019440612050079459
YNL090W	0.00019307112499266223
YGR113W	0.00019211820544799823
YIL046W	0.00019122025228794902
YNL180C	0.00019104788071986917
YJL140W	0.00019085970379104883
YKL185W	0.00019058157095966518
YNL272C	0.00019029488323488313
YOL145C	0.00019017514699741324
YFL039C	0.00018920488570481063
YCL024W	0.00018739441871122944
YMR061W	0.00018617790325081186
YFR021W	0.000186125961797931
YGL244W	0.0001860649112872161
YLR423C	0.00018596353579455036
YGL044C	0.0001858036950318064
YLR167W	0.00018568908305092153
YNL251C	0.00018544788811653936
YNL131W	0.0001853671073784921
YNR052C	0.0001849480164105218
YPR034W	0.00018482278690261762
YKR094C	0.00018293939217105837
YOR027W	0.00018261633857882654
YDL025C	0.00018207630473244743
YGR082W	0.0001819731773673803
YOL026C	0.0001808722590591625
YPR052C	0.00017947328371087191
YCR027C	0.00017874447740120266
YHR191C	0.00017846310829776072
YML057W	0.00017789465254309213
YKL089W	0.00017770160464987438
YML074C	0.0001773890409635323
YMR032W	0.00017679693318015468
YOR140W	0.0001764537718132353
YCR093W	0.00017639029434528053
YHR058C	0.00017612135099554497
YDR005C	0.00017559206630091088
YDR207C	0.00017476608752820517
YHR027C	0.00017469623323005138
YDR381W	0.00017453918569699964
YGR186W	0.00017429989775308042
YOR210W	0.00017411816937809113
YIR023W	0.00017332517274023607
YOL117W	0.0001733135171624362
