YGL240W                     1.00        hidden
YHR186C                     1.00        hidden
YJL057C                     1.00        hidden
YML010W                     1.00        hidden
YNL272C                     1.00        hidden
YPL126W                     1.00        hidden

YFL013C                     2.00        hidden
YGR047C                     2.00        hidden
YGR274C                     2.00        hidden
YHR099W                     2.00        hidden
YIL105C                     2.00        hidden
YLR340W                     2.00        hidden
YNL025C                     2.00        hidden
YNL207W                     2.00        hidden
YOL012C                     2.00        hidden

YAL005C                     3.00        hidden
YBR059C                     3.00        hidden
YGL123W                     3.00        hidden
YGL191W                     3.00        hidden
YKL008C                     3.00        hidden
YML010W                     3.00        hidden
YML035C                     3.00        hidden
YMR086W                     3.00        hidden
YOR117W                     3.00        hidden
YPL203W                     3.00        hidden

YDL147W                     4.00        hidden
YGL158W                     4.00        hidden
YIR010W                     4.00        hidden
YJL057C                     4.00        hidden
YNL293W                     4.00        hidden
YNL307C                     4.00        hidden
YOR151C                     4.00        hidden

YGL099W                     5.00        hidden
YGL123W                     5.00        hidden
YGL190C                     5.00        hidden
YGR092W                     5.00        hidden
YHL007C                     5.00        hidden
YLR206W                     5.00        hidden
YLR347C                     5.00        hidden
YNL025C                     5.00        hidden

YBR081C                     6.00        hidden
YBR108W                     6.00        hidden
YGR048W                     6.00        hidden
YHR084W                     6.00        hidden
YHR186C                     6.00        hidden
YJR072C                     6.00        hidden
YOL133W                     6.00        hidden

YDR170C                     7.00        hidden
YER148W                     7.00        hidden
YIL105C                     7.00        hidden
YOR065W                     7.00        hidden

YBR010W                     8.00        hidden
YJL057C                     8.00        hidden
YJR072C                     8.00        hidden
YMR190C                     8.00        hidden
YNL298W                     8.00        hidden

YDR170C                     9.00        hidden
YER133W                     9.00        hidden
YGL256W                     9.00        hidden
YHR186C                     9.00        hidden
YIR010W                     9.00        hidden
YLR096W                     9.00        hidden
YOR144C                     9.00        hidden
YOR153W                     9.00        hidden

YHR200W                    10.00        hidden
YLR347C                    10.00        hidden
YMR117C                    10.00        hidden
YMR129W                    10.00        hidden
YOR340C                    10.00        hidden

YHR099W                    11.00        hidden
YLL024C                    11.00        hidden
YNL025C                    11.00        hidden

YDL173W                    12.00        hidden
YDR247W                    12.00        hidden
YER165W                    12.00        hidden
YGL173C                    12.00        hidden
YGR047C                    12.00        hidden
YGR092W                    12.00        hidden
YIL004C                    12.00        hidden
YMR001C                    12.00        hidden
YMR037C                    12.00        hidden
YPR032W                    12.00        hidden

YBL016W                    13.00        hidden
YDL132W                    13.00        hidden
YDR507C                    13.00        hidden
YER133W                    13.00        hidden
YGL191W                    13.00        hidden
YGL256W                    13.00        hidden
YGR048W                    13.00        hidden
YHR200W                    13.00        hidden
YMR086W                    13.00        hidden

YAR019C                    14.00        hidden
YBR108W                    14.00        hidden
YDR170C                    14.00        hidden
YER155C                    14.00        hidden
YGL008C                    14.00        hidden
YGR186W                    14.00        hidden
YIR010W                    14.00        hidden
YKL008C                    14.00        hidden
YLR340W                    14.00        hidden
YMR290C                    14.00        hidden
YOR117W                    14.00        hidden
YOR340C                    14.00        hidden

YDL229W                    15.00        hidden
YDR224C                    15.00        hidden
YGL092W                    15.00        hidden
YGL099W                    15.00        hidden
YGR200C                    15.00        hidden
YNL027W                    15.00        hidden
YOL133W                    15.00        hidden
YOR310C                    15.00        hidden

YDR280W                    16.00        hidden
YGR047C                    16.00        hidden
YML010W                    16.00        hidden
YNL272C                    16.00        hidden
YNL307C                    16.00        hidden
YOR340C                    16.00        hidden

YDL132W                    17.00        hidden
YGR274C                    17.00        hidden
YOR065W                    17.00        hidden

YDL147W                    18.00        hidden
YDR460W                    18.00        hidden
YHR186C                    18.00        hidden
YHR200W                    18.00        hidden
YKL014C                    18.00        hidden
YMR037C                    18.00        hidden
YPL236C                    18.00        hidden
YPR019W                    18.00        hidden

YGL158W                    19.00        hidden
YOR310C                    19.00        hidden
YPL126W                    19.00        hidden

YER165W                    20.00        hidden
YMR049C                    20.00        hidden
YMR117C                    20.00        hidden
YNL025C                    20.00        hidden
YNL293W                    20.00        hidden

YGR200C                    21.00        hidden
YOR326W                    21.00        hidden

YGR218W                    22.00        hidden
YKL014C                    22.00        hidden
YNL207W                    22.00        hidden
YNL272C                    22.00        hidden
YOR259C                    22.00        hidden

YBR108W                    23.00        hidden
YML010W                    23.00        hidden
YML035C                    23.00        hidden
YOL115W                    23.00        hidden

YHL025W                    24.00        hidden
YLR274W                    24.00        hidden
YMR117C                    24.00        hidden

YDL132W                    25.00        hidden
YEL037C                    25.00        hidden
YFL013C                    25.00        hidden
YGR092W                    25.00        hidden
YHR200W                    25.00        hidden
YLL039C                    25.00        hidden
YOL012C                    25.00        hidden
YOR231W                    25.00        hidden

YDR224C                    26.00        hidden
YLL024C                    26.00        hidden
YLR206W                    26.00        hidden
YOR117W                    26.00        hidden
YOR153W                    26.00        hidden

YDR475C                    27.00        hidden
YHL007C                    27.00        hidden
YIR010W                    27.00        hidden
YLR096W                    27.00        hidden
YOR310C                    27.00        hidden

