YGR056W                     1.00        hidden
YJR006W                     1.00        hidden
YKR062W                     1.00        hidden
YMR216C                     1.00        hidden
YPL012W                     1.00        hidden

YDL156W                     2.00        hidden
YJR066W                     2.00        hidden
YLR293C                     2.00        hidden
YML015C                     2.00        hidden
YMR276W                     2.00        hidden
YNL121C                     2.00        hidden
YPL204W                     2.00        hidden

YBR072W                     3.00        hidden
YBR279W                     3.00        hidden
YDR099W                     3.00        hidden
YGR103W                     3.00        hidden
YIL109C                     3.00        hidden
YMR216C                     3.00        hidden
YNL255C                     3.00        hidden

YAL032C                     4.00        hidden
YDL153C                     4.00        hidden
YDL156W                     4.00        hidden
YDR382W                     4.00        hidden
YIL007C                     4.00        hidden
YKL130C                     4.00        hidden
YMR276W                     4.00        hidden
YPR010C                     4.00        hidden

YDR330W                     5.00        hidden
YDR381W                     5.00        hidden
YJL203W                     5.00        hidden
YJR066W                     5.00        hidden
YLR330W                     5.00        hidden

YCL057CA                    6.00        hidden
YDL140C                     6.00        hidden
YDL153C                     6.00        hidden
YDR227W                     6.00        hidden
YDR507C                     6.00        hidden
YIL007C                     6.00        hidden
YIR006C                     6.00        hidden
YLR166C                     6.00        hidden

YAL032C                     7.00        hidden
YBL045C                     7.00        hidden
YGR103W                     7.00        hidden
YIL109C                     7.00        hidden
YJL187C                     7.00        hidden
YKR062W                     7.00        hidden
YPR049C                     7.00        hidden

YGL105W                     8.00        hidden
YHR200W                     8.00        hidden
YMR216C                     8.00        hidden

YDR359C                     9.00        hidden
YIR006C                     9.00        hidden
YPR049C                     9.00        hidden

YAL038W                    10.00        hidden
YDR510W                    10.00        hidden
YGL120C                    10.00        hidden
YOR039W                    10.00        hidden
YPL012W                    10.00        hidden

YBR160W                    11.00        hidden
YDR359C                    11.00        hidden
YER036C                    11.00        hidden
YGR052W                    11.00        hidden
YMR276W                    11.00        hidden
YNL031C                    11.00        hidden

YIR006C                    12.00        hidden
YLR377C                    12.00        hidden
YNL255C                    12.00        hidden
YNL307C                    12.00        hidden

YBR072W                    13.00        hidden
YLR330W                    13.00        hidden
YOL117W                    13.00        hidden
YPR042C                    13.00        hidden

YJL140W                    14.00        hidden
YKL009W                    14.00        hidden
YLR182W                    14.00        hidden
YMR047C                    14.00        hidden
YNL251C                    14.00        hidden
YNL307C                    14.00        hidden
YPL012W                    14.00        hidden

YDL140C                    15.00        hidden
YDL147W                    15.00        hidden
YKL145W                    15.00        hidden
YLL036C                    15.00        hidden
YLR438CA                   15.00        hidden
YOR039W                    15.00        hidden
YOR098C                    15.00        hidden
YPL254W                    15.00        hidden
YPR036W                    15.00        hidden
YPR042C                    15.00        hidden

YBR160W                    16.00        hidden
YFR014C                    16.00        hidden
YNL307C                    16.00        hidden
YOR233W                    16.00        hidden
YPR016C                    16.00        hidden

YBR253W                    17.00        hidden
YDL153C                    17.00        hidden
YDR388W                    17.00        hidden
YGR013W                    17.00        hidden
YGR274C                    17.00        hidden
YJL203W                    17.00        hidden
YLR314C                    17.00        hidden
YOL117W                    17.00        hidden
YPL012W                    17.00        hidden

YDR172W                    18.00        hidden
YDR227W                    18.00        hidden
YFR014C                    18.00        hidden
YGL019W                    18.00        hidden
YIL109C                    18.00        hidden
YOR181W                    18.00        hidden

YBL045C                    19.00        hidden
YCL057CA                   19.00        hidden
YHL004W                    19.00        hidden
YLR377C                    19.00        hidden
YPR016C                    19.00        hidden

YDR128W                    20.00        hidden
YDR356W                    20.00        hidden
YGR009C                    20.00        hidden
YKL125W                    20.00        hidden
YPL204W                    20.00        hidden

YJL010C                    21.00        hidden
YNL251C                    21.00        hidden
YOR174W                    21.00        hidden

YDR227W                    22.00        hidden
YDR330W                    22.00        hidden
YER125W                    22.00        hidden
YGR274C                    22.00        hidden
YOR098C                    22.00        hidden
YOR310C                    22.00        hidden

YDR510W                    23.00        hidden

YAL032C                    24.00        hidden
YBR072W                    24.00        hidden
YGR232W                    24.00        hidden
YOR310C                    24.00        hidden
YOR373W                    24.00        hidden
YPL254W                    24.00        hidden

YAL038W                    25.00        hidden
YML045WA                   25.00        hidden

YGL105W                    26.00        hidden
YOR351C                    26.00        hidden

YBR089CA                   27.00        hidden
YGL048C                    27.00        hidden
YGR009C                    27.00        hidden
YKL009W                    27.00        hidden
YMR276W                    27.00        hidden

YGR142W                    28.00        hidden
YGR232W                    28.00        hidden
YLR330W                    28.00        hidden

YGL019W                    29.00        hidden
YJR006W                    29.00        hidden
YLL036C                    29.00        hidden

YCL057CA                   30.00        hidden
YDR382W                    30.00        hidden
YER036C                    30.00        hidden
YGR052W                    30.00        hidden
YIL144W                    30.00        hidden
YLR314C                    30.00        hidden
YPL012W                    30.00        hidden

YBL045C                    31.00        hidden
YGR009C                    31.00        hidden
YOR174W                    31.00        hidden
YOR310C                    31.00        hidden

YDR382W                    32.00        hidden
YDR507C                    32.00        hidden
YKL181W                    32.00        hidden
YOR098C                    32.00        hidden
YPR010C                    32.00        hidden

YBR089CA                   33.00        hidden
YJL140W                    33.00        hidden
YLR403W                    33.00        hidden

YBL045C                    34.00        hidden
YGL105W                    34.00        hidden
YGR013W                    34.00        hidden

YFL009W                    35.00        hidden
YGR103W                    35.00        hidden
YGR232W                    35.00        hidden
YIL007C                    35.00        hidden
YLR403W                    35.00        hidden
YOR061W                    35.00        hidden

YBR072W                    36.00        hidden
YDR359C                    36.00        hidden
YFR014C                    36.00        hidden
YGL120C                    36.00        hidden
YJL187C                    36.00        hidden
YJR006W                    36.00        hidden
YNL251C                    36.00        hidden

YAL038W                    37.00        hidden
YDR381W                    37.00        hidden
YLR102C                    37.00        hidden

YBL045C                    38.00        hidden
YJL092W                    38.00        hidden
YPL082C                    38.00        hidden
YPL204W                    38.00        hidden

YBR010W                    39.00        hidden
YDR330W                    39.00        hidden
YDR359C                    39.00        hidden
YOR061W                    39.00        hidden

YCL059C                    40.00        hidden
YDL140C                    40.00        hidden
YFL009W                    40.00        hidden
YGR232W                    40.00        hidden
YIL007C                    40.00        hidden
YLR330W                    40.00        hidden
YOL082W                    40.00        hidden
YPR042C                    40.00        hidden

YAL032C                    41.00        hidden
YCL057CA                   41.00        hidden
YER125W                    41.00        hidden
YGL019W                    41.00        hidden
YML015C                    41.00        hidden
YPR010C                    41.00        hidden

YGR052W                    42.00        hidden
YIL109C                    42.00        hidden
YLR293C                    42.00        hidden
YLR418C                    42.00        hidden
YOL117W                    42.00        hidden

YDL140C                    43.00        hidden
YGR040W                    43.00        hidden
YPR036W                    43.00        hidden

YBR253W                    44.00        hidden
YER133W                    44.00        hidden
YLR102C                    44.00        hidden
YMR216C                    44.00        hidden
YNL255C                    44.00        hidden

YGL019W                    45.00        hidden
YKL145W                    45.00        hidden
YKL181W                    45.00        hidden
YNL251C                    45.00        hidden

YLR102C                    46.00        hidden
YLR377C                    46.00        hidden
YOR039W                    46.00        hidden
YOR181W                    46.00        hidden
YPR010C                    46.00        hidden

YGL120C                    47.00        hidden
YGR232W                    47.00        hidden
YKR062W                    47.00        hidden
YLR330W                    47.00        hidden
YOL082W                    47.00        hidden
YOR310C                    47.00        hidden

YBR089CA                   48.00        hidden
YCL059C                    48.00        hidden
YDR099W                    48.00        hidden
YLR166C                    48.00        hidden
YPL204W                    48.00        hidden

YKL181W                    49.00        hidden
YLR182W                    49.00        hidden
YLR418C                    49.00        hidden
YPL169C                    49.00        hidden
YPR049C                    49.00        hidden

YDL153C                    50.00        hidden
YKL125W                    50.00        hidden

YER110C                    51.00        hidden
YLL036C                    51.00        hidden
YLR330W                    51.00        hidden

YMR216C                    52.00        hidden
YOL082W                    52.00        hidden
YOR233W                    52.00        hidden

YDR128W                    53.00        hidden
YGR056W                    53.00        hidden
YLR166C                    53.00        hidden
YLR293C                    53.00        hidden
YMR047C                    53.00        hidden
YNR023W                    53.00        hidden
YOR098C                    53.00        hidden
YPR036W                    53.00        hidden

YDR381W                    54.00        hidden
YER036C                    54.00        hidden
YIL144W                    54.00        hidden
YOR174W                    54.00        hidden
YPR016C                    54.00        hidden

YBL045C                    55.00        hidden
YKL035W                    55.00        hidden
YKR062W                    55.00        hidden
YLR438CA                   55.00        hidden
YOR098C                    55.00        hidden

YGL120C                    56.00        hidden
YHL004W                    56.00        hidden
YHR200W                    56.00        hidden
YNL031C                    56.00        hidden

YDR172W                    57.00        hidden
YGR103W                    57.00        hidden
YMR047C                    57.00        hidden
YMR216C                    57.00        hidden
YNL121C                    57.00        hidden
YNL307C                    57.00        hidden
YOR039W                    57.00        hidden
YPL254W                    57.00        hidden

YAL038W                    58.00        hidden
YGR056W                    58.00        hidden
YHR200W                    58.00        hidden

YLR166C                    59.00        hidden
YOR061W                    59.00        hidden
YPL254W                    59.00        hidden
YPR010C                    59.00        hidden

YBR028C                    60.00        hidden
YGR013W                    60.00        hidden

YGL120C                    61.00        hidden
YLL036C                    61.00        hidden
YLR166C                    61.00        hidden
YML045WA                   61.00        hidden
YNL307C                    61.00        hidden
YNR023W                    61.00        hidden
YPL082C                    61.00        hidden
YPR016C                    61.00        hidden

YAL038W                    62.00        hidden
YDL156W                    62.00        hidden
YDR356W                    62.00        hidden
YDR382W                    62.00        hidden
YLR314C                    62.00        hidden
YPL141C                    62.00        hidden

YDR381W                    63.00        hidden
YER125W                    63.00        hidden
YKL181W                    63.00        hidden
YNL121C                    63.00        hidden

YDL156W                    64.00        hidden
YDR510W                    64.00        hidden
YGR232W                    64.00        hidden
YIR006C                    64.00        hidden
YJL140W                    64.00        hidden
YLR102C                    64.00        hidden
YLR438CA                   64.00        hidden
YNL251C                    64.00        hidden

YBL045C                    65.00        hidden
YDL153C                    65.00        hidden
YER036C                    65.00        hidden
YJR066W                    65.00        hidden
YOR181W                    65.00        hidden

YBR028C                    66.00        hidden
YKL130C                    66.00        hidden
YMR216C                    66.00        hidden
YOR098C                    66.00        hidden

YBL045C                    67.00        hidden
YDL147W                    67.00        hidden
YLR438CA                   67.00        hidden
YOR039W                    67.00        hidden
YPL204W                    67.00        hidden

YDR227W                    68.00        hidden
YGL048C                    68.00        hidden
YGR056W                    68.00        hidden
YGR142W                    68.00        hidden

YDR359C                    69.00        hidden
YDR507C                    69.00        hidden
YPR016C                    69.00        hidden

YER110C                    70.00        hidden
YLR330W                    70.00        hidden
