#item	conf(y) (out of 1000 total sols)
YPR187W	1.000000	952	48
YBL085W	0.956978	912	47
YML057W	0.941606	903	41
PDE2RD75	0.902000	902	0
YGL180W	0.961985	911	53
HOG1ID44	1.000000	1000	0
HOG1ID46	1.000000	1000	0
HOG1ID47	1.000000	1000	0
HOG1ID42	1.000000	1000	0
CDC14ID19	0.966000	966	0
YPL037C	0.951883	910	44
HOG1ID48	0.986000	986	0
HOG1ID49	0.990000	990	0
HOG1RA51	0.998000	998	0
YOR083W	0.961538	925	38
NPR12	0.992000	992	0
YDL116W	1.000000	956	44
NPR10	0.920000	920	0
YOL005C	0.998946	948	51
YLR113W	1.000000	1000	0
YPR025C	0.956159	916	42
YDL040C	0.960970	911	52
YBL058W	0.038114	38	3
YLR409C	0.004004	4	1
NPR8	0.955000	955	0
Q0085	0.903866	865	43
YJL057C	0.996781	929	68
YNL232W	0.059118	59	2
YHR107C	0.045272	45	6
YDR458C	0.954262	918	38
YDR022C	0.002000	2	0
CDC14RA34	0.903000	903	0
YER165W	0.968388	919	51
YML088W	0.040080	40	2
YGL003C	0.953684	906	50
CDC14ID22	0.913000	913	0
CDC14ID21	1.000000	1000	0
CDC14ID26	0.949000	949	0
CDC14ID25	0.949000	949	0
YPR070W	0.997904	952	46
YPL001W	0.997901	951	47
YGR276C	0.121364	121	3
YFR036W	0.951630	905	49
YKL014C	1.000000	946	54
YLR025W	0.958115	915	45
YMR131C	0.465711	455	23
CDC14RD41	0.910000	910	0
YKL213C	0.998959	960	39
YLR009W	0.997901	951	47
YOL077C	0.100604	100	6
YOL006C	0.957023	913	46
YBR260C	0.961297	919	44
PDE2ID61	0.921000	921	0
YCR072C	1.000000	956	44
PDE2ID64	0.992000	992	0
YNL161W	1.000000	954	46
YLL036C	1.000000	954	46
CDC14RA40	1.000000	1000	0
YJR002W	0.945321	899	49
YJL187C	0.953174	916	39
YAR019C	0.950630	905	48
YLL008W	0.003000	3	0
YMR139W	0.945664	905	43
PDE2RA65	0.918000	918	0
PDE2RA68	0.999000	999	0
PDE2RA69	0.919000	919	0
YHR154W	0.956978	912	47
YLL024C	1.000000	955	45
CDC14RD35	1.000000	1000	0
CDC14RD37	0.903000	903	0
CDC14RD36	1.000000	1000	0
CDC14RD31	1.000000	1000	0
CDC14RD30	1.000000	1000	0
CDC14RD32	0.998000	998	0
NPI1	0.965000	965	0
NPI3	0.995000	995	0
YNL189W	0.153846	152	12
YOL018C	1.000000	962	38
YDR091C	1.000000	941	59
CDC14IA18	0.911000	911	0
YIL019W	0.967334	918	51
YIL061C	0.134010	132	15
YNR018W	0.109548	109	5
YKL018W	0.962617	927	37
YDR523C	0.955533	924	33
YEL034W	0.955021	913	44
YBR200W	0.962884	908	57
YML016C	0.944974	893	55
YKL074C	0.553517	543	19
YMR186W	0.962264	918	46
YJL041W	0.105316	105	3
YHR197W	0.959205	917	44
YFR010W	0.049049	49	1
YDR113C	1.000000	959	41
PDE2RA70	0.959000	959	0
YBR135W	0.949367	900	52
YBR118W	0.997893	947	51
YKL185W	1.000000	961	39
YNR035C	0.954357	920	36
YBL003C	1.000000	950	50
YKL145W	0.994775	952	43
YLL039C	0.972945	935	39
YGR270W	0.151822	150	12
YMR236W	0.093656	93	7
YOR360C	1.000000	1000	0
YPL204W	1.000000	959	41
YKL009W	1.000000	946	54
YDR333C	0.948745	907	44
YBR082C	0.952781	908	47
YJL050W	0.945975	893	56
YNL149C	0.060120	60	2
YPL093W	1.000000	959	41
YMR129W	0.949896	910	42
YLR449W	0.929240	893	39
YPL240C	0.948958	911	40
YIL115C	1.000000	951	49
YLR166C	1.000000	946	54
YGL205W	0.947040	912	37
YGR103W	0.001000	1	0
YDR392W	0.947479	902	48
YIR033W	0.468303	458	22
YJL106W	0.947534	903	47
YDR477W	1.000000	956	44
HOG1RD50	0.906000	906	0
YDL042C	0.951883	910	44
YAL005C	1.000000	949	51
HOG1RD55	0.910000	910	0
YDR466W	0.962065	913	51
YPR119W	1.000000	949	51
YAL017W	0.956751	907	52
YFR028C	1.000000	1000	0
YNL183C	1.000000	951	49
YEL048C	0.964856	906	61
YDL028C	0.994792	955	40
YKL160W	0.172205	171	7
YJR076C	1.000000	962	38
YPL082C	1.000000	943	57
YGL120C	0.959248	918	43
YPL266W	0.950474	902	51
HOG1RD57	1.000000	1000	0
YDR510W	1.000000	946	54
YKR022C	0.938606	902	39
YGL179C	0.948798	908	43
YDL134C	0.954357	920	36
YPL153C	0.971398	917	56
YOR204W	0.963351	920	45
YOL016C	0.954927	911	46
YAR007C	0.427988	419	21
YCL028W	0.940563	902	41
YAL034WA	1.000000	953	47
YNL307C	0.956021	913	45
YLR274W	0.125628	125	5
YBL093C	0.997932	965	33
HOG1IA43	0.951000	951	0
HOG1IA45	1.000000	1000	0
YMR308C	0.969538	923	48
YHR158C	1.000000	959	41
YNL107W	0.953635	905	51
YNL055C	0.940810	906	37
YPR185W	0.946002	911	37
YGR052W	0.957113	915	44
YDL155W	0.963080	913	52
YFR031C	0.944386	900	47
YKL028W	0.964819	905	62
YNL167C	0.151911	151	6
YKR081C	0.100100	100	1
YHR094C	0.926829	874	57
YDR328C	0.003000	3	0
YKL172W	0.069347	69	5
YJL164C	1.000000	951	49
YJL080C	1.000000	947	53
YLL004W	0.957292	919	40
YLR115W	0.951630	905	49
NPR9	0.907000	907	0
YML032C	0.022022	22	1
YHR089C	1.000000	966	34
YAR014C	0.952431	901	54
YKL180W	0.997910	955	43
YFL024C	1.000000	956	44
YKL166C	1.000000	953	47
YKL101W	1.000000	953	47
YDR381W	1.000000	953	47
YHR165C	0.948475	902	49
YBR211C	0.958599	903	58
YGR092W	1.000000	941	59
YDR448W	1.000000	958	42
YGL044C	0.998948	950	49
YFR053C	0.952381	900	55
YNR054C	0.904412	861	48
YPL180W	0.959916	910	52
YOR224C	0.954498	923	33
YGL187C	0.929093	891	41
YOR231W	0.953782	908	48
YDL140C	0.965373	920	47
YDR359C	0.942708	905	40
YOR027W	0.955882	910	48
YPL213W	1.000000	953	47
YGL043W	1.000000	962	38
YNL131W	0.956067	914	44
YKL196C	1.000000	946	54
YML111W	0.024024	24	1
YIL095W	0.958377	921	39
YBR009C	1.000000	946	54
YNL124W	0.947095	913	36
